Mixture	Neu	Oli	Ast	Mic	End	P-value	Correlation	RMSE
X344_120501_4	0.256364656512604	0.210766707368691	0.289011302289749	0.243857333828956	0	0	0.837537786505821	0.557757499818951
X407_120503_4	0.221700410406605	0.371856296759014	0.239098411798768	0.0657545998068574	0.101590281228756	0	0.713648604798941	0.710043634927939
X582_120521_4	0.082298346025859	0.433241455051453	0.334966983193935	0.122368447269528	0.0271247684592257	0	0.765111047936736	0.645142014191734
X367_120502_4	0.129682107131963	0.0863469847121036	0.245183491926821	0.538787416229112	0	0	0.84632634289128	0.535987510260912
X03_120405_4	0.602339527006332	0.101885962304809	0.137850563032371	0.151383622424934	0.00654032523155452	0	0.529830526117442	0.845953157542649
X479_120514_4	0.240039636502784	0.267171640246418	0.280126369860971	0.194783844198684	0.0178785091911426	0	0.749930001362356	0.663405749058915
X581_120521_4	0.134857500549875	0.187520564632982	0.438837125791719	0.191732517411054	0.0470522916143705	0	0.759926693509046	0.677793464405457
X05_120405_4	0.371668117703513	0.205247656653369	0.174386807174097	0.248149730211187	0.000547688257834938	0	0.682120831725492	0.736618615700432
X329_120501_4	0.383199995954615	0.124433666970289	0.200062330944048	0.288140133222658	0.00416387290839005	0	0.728261452024262	0.690703415231659
X670_120530_4	0.201679858665632	0.188240377570515	0.32807850492137	0.249539083298053	0.0324621755444298	0	0.768146993048888	0.640920224284285
X715_120531_4	0.188684360908968	0.332684744966651	0.264943285782499	0.126799059226384	0.0868885491154991	0	0.773522909282901	0.647072039450088
X36_120416_4	0.379492342795315	0.184064826868649	0.161541852080479	0.213674042867841	0.0612269353877164	0	0.587290960053026	0.808322407956778
X720_120531_4	0.195118914891849	0.356625481928137	0.339450833896041	0.101122162386838	0.00768260689713508	0	0.802718290214564	0.599904224567087
X29_120416_4	0.114008689424183	0.209076315036484	0.311480878665799	0.291581979133231	0.0738521377403041	0	0.797066006790602	0.604956246456264
X337_120501_5	0.597181648151401	0.111222518142687	0.232020412045834	0.0553628787358784	0.00421254292419919	0	0.564687043110192	0.829470080885158
X309_120430_5	0.37865541036519	0.18220141053382	0.188525670781148	0.166361890436419	0.0842556178834234	0	0.730200298267052	0.702525089328113
X314_120501_5	0.382647270719524	0.24926028265718	0.254468545483706	0.0746223879254073	0.0390015132141823	0	0.708840142102075	0.707669074809097
X289_120430_5	0.485923649966645	0.172892743002449	0.215421216248298	0.02405076811975	0.101711622662857	0	0.709465931121621	0.713603193676817
X149_120419_5	0.423739762978459	0.24211746018137	0.149344869298133	0.174921730597743	0.00987617694429537	0	0.60730316986481	0.79572016599365
X160_120423_5	0.404290526873378	0.191241594676498	0.257385532348796	0.0780345379235759	0.0690478081777516	0	0.727130907536561	0.690396256377863
X475_120514_5	0.165661855819255	0.491100452505424	0.186077721915112	0.157159969760209	0	0	0.732866562558711	0.700992079774471
X19_120411_5	0.486194089538149	0.129100324658566	0.179797575770281	0.188351247582739	0.0165567624502654	0	0.654635537910952	0.756839891170595
X325_120501_5	0.412298241423927	0.139929543195955	0.153774874907621	0.293019340303852	0.000978000168645515	0	0.590760548778558	0.804544810608697
X246_120426_5	0	0.439574495912781	0.160205837187196	0.333295340110478	0.0669243267895458	0	0.551154187031743	0.83183349909742
X370_120502_5	0.334126642852612	0.233429823965755	0.322683469657317	0.0233734345088504	0.0863866290154653	0	0.823823715458411	0.57728928951389
X245_120426_5	0.544498759212742	0.07677273223811	0.202103388475156	0.17340630710901	0.00321881296498171	0	0.581439998043956	0.813097857641958
X372_120502_5	0.308574572960171	0.188394120969083	0.309347728761919	0.139959488026359	0.0537240892824683	0	0.731360179761514	0.682105769885138
X543_120516_5	0.43031281146824	0.302326445451876	0.0997659492569147	0.0961987807738512	0.0713960130491189	0	0.591799345262253	0.816657942505188
X327_120501_5	0.536648988871372	0.162228479735739	0.140320417949748	0.154358411017829	0.00644370242531337	0	0.5674536297081	0.821292642408277
X336_120501_5	0.506453412903769	0.190226065075443	0.17905046972728	0.112951789620468	0.0113182626730403	0	0.657931719419028	0.755817272170742
X427_120507_5	0.273048555509089	0.476880900197308	0.125643314029038	0.118017422901017	0.00640980736354778	0	0.679827454995529	0.75782756919015
X410_120503_5	0.342954505124178	0.279446300931392	0.311723240608688	0.0114556632846677	0.0544202900510749	0	0.782857741023133	0.627587577912622
X360_120502_5	0.35545497543897	0.139350942295571	0.26596771008603	0.187947088198036	0.0512792839813932	0	0.743562491155809	0.670732386565653
X350_120501_5	0.265973769769629	0.315973623485384	0.276905350225556	0.05426808540083	0.0868791711186011	0	0.77307673729813	0.64595186008546
X53_120417_5	0.216712635606904	0.311344669401113	0.277954450598203	0.172226745404191	0.0217614989895897	0	0.797497673818911	0.613987294581419
X111_120418_5	0.400677291754309	0.134206348494528	0.261749579413467	0.199286022879267	0.00408075745842983	0	0.732873764058999	0.680872602749355
X428_120507_5	0.231657948060314	0.426294252463585	0.223760540511939	0.108632013247098	0.00965524571706347	0	0.805516443554297	0.627633541580862
X171_120423_5	0.406003006392647	0.245830008605508	0.155866367238737	0.156141500345059	0.0361591174180491	0	0.595052921368578	0.804226706953136
X183_120424_5	0.193295228180136	0.253229772474522	0.377369051868527	0.174332333717106	0.00177361375970845	0	0.888260549094861	0.4670308711521
X134_120419_5	0.362686588181764	0.244025396265147	0.226094291531449	0.121647973274145	0.0455457507474947	0	0.674212455158192	0.740111730098986
X312_120430_5	0.0806038813104181	0.343644589079128	0.527948588131118	0	0.0478029414793363	0	0.813195136631492	0.635048690763322
X352_120501_5	0.198091026899621	0.372072533751588	0.281993014062889	0.147843425285902	0	0	0.712626262465659	0.701672535337913
X190_120424_5	0.265519643193745	0.14401238264232	0.232533063118095	0.278038610193667	0.0798963008521729	0	0.70709721486742	0.708193446229675
X224_120425_5	0.426551372736368	0.239156868330714	0.304192867922082	0	0.030098891010836	0	0.641922048556889	0.770474784015407
X433_120507_5	0.376066437927872	0.208582094586323	0.268106412421669	0.13287991448803	0.0143651405761064	0	0.72070280790888	0.694046075922939
X307_120430_5	0.4966178431885	0.259206275833236	0.131428742889241	0.10270004643526	0.0100470916537633	0	0.598688530459416	0.803365136299908
X219_120425_5	0.457303418766896	0.150899919627531	0.235938510524843	0.152080061092298	0.0037780899884315	0	0.673530546527196	0.738216850704577
X222_120425_5	0.0927093756443299	0.465829731523569	0.314709677180402	0	0.1267512156517	0	0.805940790916893	0.604514297557199
X501_120515_5	0.37131616421124	0.216837641688353	0.248301117757368	0.0663554332213857	0.0971896431216533	0	0.727104650487152	0.69366063300157
X52_120416_5	0.142062873282955	0.362945143644497	0.337614857965282	0.12221688097548	0.0351602441317855	0	0.750848681406275	0.661588473696924
X691_120605_5	0.294071504388892	0.377658573503396	0.267842344496492	0	0.0604275776112195	0	0.682374843321308	0.73170362501122
X318_120501_5	0.424354344841037	0.152719134990643	0.312746108467381	0.105009070122225	0.00517134157871389	0	0.709248724567575	0.707004714404033
X485_120515_5	0.475681552584021	0.195966235824281	0.0817440760810225	0.209869882560724	0.036738252949951	0	0.48114612298963	0.874114645257105
X145_120419_5	0.289232483909111	0.257821589909265	0.297023538091591	0.15217604091815	0.00374634717188255	0	0.744775518791739	0.668175717454074
X381_120503_5	0.191606345312009	0.467652427969645	0.193214175038112	0.147527051680234	0	0	0.806340675758731	0.637872871982747
X704_120605_5	0.255747870413531	0.260633330403954	0.344057460358615	0.0525601899927299	0.0870011488311696	0	0.845580726299876	0.544237746405468
X620_120524_5	0.326782334922926	0.149224213619587	0.400622686589611	0.0728337464474455	0.0505370184204309	0	0.782285853252035	0.632250573799747
X290_120430_5	0.23950997755862	0.116804691462216	0.323083911762083	0.255735623784484	0.0648657954325973	0	0.762542514037398	0.647111277754328
X701_120605_5	0.220210111882273	0.256277252160333	0.468799990482153	0	0.0547126454752415	0	0.860692634439702	0.526590929297587
X460_120514_5	0.409422031566567	0.14438326203656	0.282627584044425	0.116661428814636	0.0469056935378114	0	0.728729013205835	0.685209200065192
X322_120501_5	0.258267972197914	0.347299282262744	0.369732380119892	0	0.02470036541945	0	0.799688872518817	0.604301701371686
X315_120501_5	0.661833299523148	0.0868631812173058	0.146801131561925	0.0968752546889178	0.00762713300870416	0	0.544300750496071	0.837022909544437
X96_120417_5	0.21291855363174	0.413038602637562	0.259503705239869	0.11453913849083	0	0	0.788597437703826	0.630404354488462
X406_120503_5	0.310155283836433	0.278813486401901	0.256018680133888	0.148096265527726	0.00691628410005245	0	0.764564885006848	0.653094228445197
X231_120425_5	0.499579964814419	0.105537966201855	0.150006913452998	0.197499507381613	0.0473756481491167	0	0.623780461161338	0.782802188201379
X08_120410_5	0.34561053094424	0.253906854150195	0.308613837811733	0.0895532684229638	0.002315508670868	0	0.776898717202377	0.632738469559723
X228_120425_5	0.413997144757284	0.323507326095434	0.159260990875829	0.0731062080254981	0.0301283302459543	0	0.738161828189176	0.707389143622348
X70_120417_5	0.523849329854675	0.184782452469833	0.232704101618127	0.0564772678864236	0.00218684817094118	0	0.699654399093527	0.715887212284572
X79_120417_5	0.731432630628994	0.167595640130416	0.0782307043817552	0.0200281585230346	0.00271286633579952	0	0.487850887395656	0.870840415307435
X201_120424_5	0.29972835275355	0.223159589927165	0.224818133478963	0.214687008181515	0.0376069156588064	0	0.663722993018076	0.747399504882849
X124_120419_5	0.243703388204937	0.131958260659867	0.311983259097542	0.254946010569334	0.0574090814683201	0	0.808242743115957	0.591192098837784
X248_120426_5	0.396444017938926	0.147005405663784	0.235103141928258	0.169701138282281	0.051746296186751	0	0.773285714605981	0.647596562699751
X251_120426_5	0.20649785724776	0.312033288891384	0.315856210051056	0.1656126438098	0	0	0.748276053122348	0.664121563198733
X38_120416_5	0.357751842826319	0.166847909012803	0.271683659468656	0.198085426530756	0.00563116216146667	0	0.809343431164102	0.597442579635696
X174_120424_5	0.134697009472004	0.189217021474538	0.270993980459519	0.339390954132068	0.0657010344618706	0	0.875869511569505	0.508421822533026
X236_120425_5	0.315219056254089	0.160951710106729	0.234563182390853	0.264342319390721	0.0249237318576076	0	0.773995693814299	0.642907929187458
X82_120417_5	0.619314989504689	0.0721730932208143	0.251833547288969	0.0553498756182443	0.00132849436728318	0	0.641118333200707	0.768740875263
X215_120425_5	0.538148278844963	0.152923666907227	0.183437814854113	0.122009710349987	0.00348052904371063	0	0.605828408334451	0.793669922153379
X689_120604_5	0.250499939656501	0.32035801366472	0.360155919325533	0	0.068986127353247	0	0.783981847719965	0.62348272612816
X73_120417_5	0.511762818056035	0.0925506672449269	0.1686481996541	0.220026287726345	0.00701202731859304	0	0.649891521196759	0.760176851289311
X281_120430_5	0.480964123547019	0.253051614687939	0.200178658282035	0	0.0658056034830074	0	0.721670788813362	0.707348756047991
X11_120410_5	0.133552370563825	0.303639794115645	0.397681042489268	0.131016754649555	0.034110038181707	0	0.776529517486904	0.63828727006268
X196_120424_5	0.347619276665402	0.307248030951299	0.284090168463166	0	0.061042523920134	0	0.78419915445774	0.631957709043494
X257_120426_5	0.303686608001709	0.268975194274237	0.256590956653439	0.170747241070616	0	0	0.753493259742521	0.663052279466217
X197_120424_5	0.36453426316973	0.173862363978327	0.239171738109641	0.186935201225658	0.0354964335166437	0	0.681342822683904	0.731447593152702
X120_120418_5	0.268178153749733	0.311158158241355	0.216450899701308	0.182507508844656	0.0217052794629482	0	0.758334457108946	0.669561344582421
X385_120503_5	0.461794536791409	0.200529596176953	0.140313808225373	0.118285604772229	0.0790764540340356	0	0.636471455286818	0.780732615219729
X97_120417_5	0.488570176794043	0.164003793798436	0.230925639244334	0.116500390163186	0	0	0.733120682480282	0.684976759857354
X364_120502_5	0.370499919515211	0.259903128251539	0.265141354934741	0.0286719002698669	0.0757836970286428	0	0.76999597299656	0.65030622885468
X423_120507_5	0.479682891432473	0.145334888649789	0.274057118544237	0.0517885189182363	0.0491365824552637	0	0.704849347379027	0.709288031418424
X310_120430_5	0.0738630835355159	0.333692421747366	0.340216373134291	0.1773441959906	0.0748839255922269	0	0.834783575662278	0.556224842552939
X435_120507_5	0.361564111572048	0.428246281451427	0.205906063702604	0	0.00428354327392049	0	0.760815421403664	0.674528033072545
X412_120503_5	0.30074087547749	0.180748959293934	0.399483952046816	0.0753302493815915	0.043695963800168	0	0.75800130201636	0.663716894388549
X703_120605_5	0.375723399086396	0.316063564565684	0.147437212730061	0.0588327470029804	0.101943076614879	0	0.724976152734622	0.729010559875796
X115_120418_5	0.546405243420597	0.14269169181173	0.203697431663022	0.021641025315197	0.0855646077894545	0	0.546232773971118	0.836520957756333
X569_120521_5	0.268151673332373	0.381863133157327	0.284858529243485	0.0248991087081296	0.0402275555586848	0	0.680865253579117	0.732243571324383
X535_120516_5	0.358841948592554	0.3441123469346	0.164205712930362	0.129586470865063	0.00325352067742059	0	0.750848018870431	0.693850827138141
X646_120524_5	0.299880316718182	0.283067018054422	0.296494194795015	0.0591954297596594	0.0613630406727223	0	0.748175969946299	0.666376764103759
X37_120416_5	0.360518478237878	0.251345860157076	0.213459687192065	0.174675974412981	0	0	0.766087304320171	0.660450291503913
X256_120426_5	0.230731452488055	0.256235008187474	0.249858040336198	0.250281134443784	0.0128943645444897	0	0.684967477011364	0.727404876684579
X232_120425_5	0.518397196500679	0.186292185167741	0.175477051426929	0.0938087164957162	0.0260248504089349	0	0.600782437518571	0.798004304478157
X303_120430_5	0.532476350904138	0.153142625650883	0.141659874472919	0.171088190949534	0.00163295802252704	0	0.717196305953141	0.715164639681738
X411_120503_6	0.588813024617275	0.0869476256616855	0.139467719239586	0.146726634197064	0.0380449962843896	0	0.556893355461066	0.828048791042976
X355_120501_6	0.537911937443853	0.226771535124434	0.171539134425778	0.0589787358543631	0.00479865715157217	0	0.646179747264875	0.765631383679036
X121_120418_6	0.535483130544555	0.154159733751791	0.167276196053734	0.133007080310665	0.0100738593392546	0	0.505549725436313	0.862687443933922
X23_120411_6	0.400099749792661	0.137764406270791	0.209422407716805	0.210954105992999	0.0417593302267439	0	0.682201104527037	0.732570427712963
X437_120507_6	0.649620027213674	0.216827626043051	0.0857683157646787	0.00285574944867807	0.0449282815299186	0	0.521419932644896	0.851180836763193
X40_120416_6	0.277526346836876	0.15858870479263	0.250769223642362	0.249216034272462	0.0638996904556695	0	0.737696624843511	0.677777276430537
X58_120417_6	0.522146256279383	0.0942611184095594	0.16573736982062	0.208183934860747	0.00967132062969039	0	0.540328427457244	0.840107156024701
X51_120416_6	0.515499015161847	0.130785014684673	0.27681112604507	0.0381389982345833	0.038765845873826	0	0.684537225605929	0.728835463512549
X181_120424_6	0.519043195998253	0.23621716747001	0.15025390023144	0.0860088685994309	0.00847686770086604	0	0.600334758287303	0.800005855358908
X128_120419_6	0.55500194698739	0.0559622587566252	0.107891810590784	0.232327647645508	0.0488163360196938	0	0.477952082644643	0.876816593679233
X180_120424_6	0.426921354531551	0.094406694560844	0.0777020884701352	0.322752532667661	0.0782173297698089	0	0.486131894831614	0.871534159863812
X212_120424_6	0.352692024561609	0.184181191643032	0.205774063419338	0.220722278781769	0.0366304415942511	0	0.646797512758598	0.761883882527953
X276_120430_6	0.438143595286436	0.228295650232081	0.189140011554709	0.0805456439331976	0.0638750989935764	0	0.62431630374207	0.782050690343935
X218_120425_6	0.58412208606658	0.161956091581021	0.199562893251119	0.0120257054201068	0.042333223681173	0	0.602452441842215	0.796313845444494
X46_120416_6	0.606987276293002	0.137177335823436	0.116277539452319	0.139557848431243	0	0	0.485885594083541	0.872505102368022
X78_120417_6	0.400525576308049	0.0927477731478094	0.296114804419135	0.144990838085312	0.0656210080396941	0	0.764536414601952	0.645944341791323
X146_120419_6	0.615781838742383	0.117862452126906	0.1681231414285	0.0982325677022108	0	0	0.518876189296722	0.855338719907821
X474_120514_6	0.492392465428055	0.275109462749259	0.134717656179217	0.0523959730854584	0.0453844425580104	0	0.574051378453965	0.819739030604842
X98_120417_6	0.447116486871238	0.0601105751852701	0.172949144281062	0.247501240616382	0.0723225530460486	0	0.58533167994948	0.808301158580709
X371_120502_6	0.478458555440403	0.109063931593775	0.191496465797137	0.135967310979661	0.0850137361890237	0	0.591968154774456	0.803768999976617
X291_120430_6	0.468931990852017	0.194282517372499	0.213137950993996	0.108543081811437	0.0151044589700498	0	0.649097078167345	0.760079050186365
X603_120523_6	0.646490810356525	0.0865533793674165	0.180168874566401	0.061512630927922	0.0252743047817356	0	0.560961040857282	0.8267507214901
X152_120419_6	0.189379557540526	0.161716787612589	0.195718511487273	0.361244519430768	0.0919406239288431	0	0.595179744017939	0.801231268167725
X392_120503_6	0.30963894235804	0.272221531851481	0.179142397722603	0.137626097784782	0.101371030283094	0	0.702425967586465	0.731566165824411
X533_120516_6	0.479705754444802	0.127117821240518	0.300545029715359	0.0629166496605583	0.0297147449387624	0	0.767094757810079	0.643506451794676
X359_120502_6	0.34289997641737	0.169186123071802	0.233659240412885	0.164261248512776	0.0899934115851675	0	0.641674933643097	0.765451390011813
X600_120523_6	0.440926134737862	0.132125574759273	0.179307869505713	0.203986841607302	0.0436535793898504	0	0.590185576685835	0.804997227158238
X116_120418_6	0.42252458295768	0.100259677988469	0.232131634921381	0.232499078352682	0.012585025779788	0	0.720103408607248	0.694903061399626
X88_120417_6	0.410129899063481	0.234766890501616	0.154369389391985	0.150792981538028	0.04994083950489	0	0.562804652175079	0.82513261780152
X328_120501_6	0.522867621300404	0.131651791900325	0.172626541676934	0.116714473111486	0.0561395720108513	0	0.532469786498881	0.844455059058474
X185_120424_6	0.487054834735853	0.114209076788087	0.161298529568464	0.187287304054864	0.0501502548527322	0	0.52729079866371	0.847563299732441
X89_120417_6	0.56555668037997	0.135018092624485	0.114993524621691	0.164111295232704	0.0203204071411496	0	0.52933883836306	0.84579747594808
X505_120515_6	0.201090082591745	0.239452608679793	0.231868372460672	0.258286708813304	0.0693022274544861	0	0.61843378301415	0.783745158073766
X334_120501_6	0.438331755950376	0.11447926023655	0.189338165228543	0.227401723130592	0.030449095453939	0	0.64458197683416	0.763720056576601
X366_120502_6	0.490912950262969	0.185539122112266	0.229868163094105	0.0848264418719844	0.00885332265867512	0	0.688125615538261	0.726424621056881
X237_120426_6	0.699642517066817	0.117132962017631	0.114113146367547	0.0674740790523153	0.00163729549569023	0	0.525431033562664	0.848526707814176
X589_120522_6	0.343442133616457	0.23886372440704	0.329621931694929	0.0446376590156517	0.0434345512659222	0	0.739674926229398	0.674286775303381
X100_120417_6	0.366363244170084	0.20179546295188	0.194774876957882	0.224427125213595	0.0126392907065592	0	0.675527074892658	0.739778659055021
X84_120417_6	0.584686429320851	0.1646903970145	0.210481851216304	0.0401413224483458	0	0	0.602771129543766	0.796700892494234
X168_120423_6	0.685080283621824	0.15369201041962	0.0910431447464957	0.066614220791665	0.00357034042039465	0	0.45705212101606	0.888844143598309
X306_120430_6	0.340114774966921	0.197821888946126	0.190238556268887	0.156676157198685	0.11514862261938	0	0.667252258692968	0.752328046718413
X305_120430_6	0.5614279166804	0.109167836650514	0.216184417577153	0.0517115024093155	0.0615083266826174	0	0.643077761200912	0.76450602562027
X637_120524_6	0.352610123478745	0.308368185476105	0.140072685959708	0.164596214174648	0.0343527909107943	0	0.621920058019649	0.790109535902946
X682_120604_6	0.489764984572841	0.0998531052745544	0.20545274909844	0.165234927646565	0.0396942334075998	0	0.671923981800466	0.741033062741832
X302_120430_6	0.21542973956321	0.307194307682279	0.375077097714217	0.0451780263441334	0.0571208286961601	0	0.830656286328054	0.561294349871758
X440_120507_6	0.511746084102066	0.0883343409932437	0.195352330201254	0.172547498712533	0.0320197459909035	0	0.574225979613735	0.817174105993036
X448_120507_6	0.45604354045337	0.242873936004241	0.181947414366108	0.0937087113468403	0.0254263978294414	0	0.686187137870519	0.73646079982583
X176_120424_6	0.567376397307496	0.150487778570061	0.155907744581561	0.0914938052349606	0.0347342743059214	0	0.556904044968332	0.828134197551925
X253_120426_6	0.504809187896687	0.13123698318899	0.196253616009853	0.0897248043230868	0.0779754085813836	0	0.631044243712714	0.775301459005315
X24_120411_6	0.613864405548684	0.156516762978514	0.153675492310892	0.0682616957047043	0.00768164345720552	0	0.611461041582054	0.790487409975476
X415_120503_6	0.562958672909917	0.106693732350816	0.124936097287778	0.158372869247949	0.0470386282035412	0	0.544994452075576	0.836056300554339
X397_120503_6	0.455373399963	0.181054168962153	0.227754210543222	0.0344446234830615	0.101373597048563	0	0.654016652959862	0.756721950540479
X20_120411_6	0.461504873823704	0.114729676568252	0.154323370817709	0.232548276536793	0.036893802253542	0	0.61000225145257	0.791709748706987
X347_120501_6	0.501410780947697	0.195591512847101	0.207208080339862	0.0627276400010918	0.0330619858642481	0	0.665487502042526	0.747903658495346
X438_120507_6	0.579587926652644	0.132343852585037	0.127201012821429	0.148756875176157	0.0121103327647336	0	0.598637808520162	0.800982304624955
X158_120423_6	0.520658167899571	0.116615094739252	0.16163073034365	0.188432639963867	0.0126633670536589	0	0.560907904455544	0.825484855054132
X234_120425_6	0.645424649879344	0.0949816540045538	0.131232350598219	0.0900742140541045	0.0382871314637785	0	0.553371549403275	0.830397696673206
X573_120521_6	0.468629807697003	0.251759472246211	0.139010835894438	0.132084008720249	0.00851587544209865	0	0.562169961568651	0.825644456601965
X90_120417_6	0.595530166016535	0.100896494326654	0.168717683901346	0.0900539478270913	0.0448017079283741	0	0.528075240324266	0.847987275750186
X182_120424_6	0.673223547676692	0.112698277151688	0.093323053519971	0.107334276507131	0.0134208451445179	0	0.444535455875302	0.896234168311427
X216_120425_6	0.387475447053723	0.156760202115202	0.252562445869023	0.106210294665074	0.0969916102969777	0	0.697193416394141	0.717989417754756
X142_120419_6	0.404261167293367	0.0580807514351565	0.206033309181597	0.272734633415038	0.0588901386748412	0	0.640225252873663	0.766074355271116
X241_120426_6	0.425581684559914	0.210199348368639	0.161823359493791	0.157410246805581	0.0449853607720745	0	0.612391313272795	0.791877837822945
X94_120417_6	0.420181349357145	0.168575745735267	0.148805093121321	0.180964086420804	0.0814737253654631	0	0.570984597871612	0.820174326688778
X259_120426_6	0.28993816420654	0.270480485618215	0.222861515947046	0.118134004388889	0.0985858298393103	0	0.762082331570398	0.670934673349644
X425_120507_6	0.333242673347597	0.352518710386968	0.221863851550757	0.00535808527548033	0.0870166794391967	0	0.745024495875524	0.688185011518586
X391_120503_6	0.309967915579961	0.160563152694943	0.173093248957948	0.27128175772509	0.085093925042057	0	0.585183109495831	0.808802741022753
X323_120501_6	0.482048099658906	0.18580583216146	0.217234386181527	0.0652276071998685	0.0496840747982394	0	0.614095020489235	0.787514720043499
X562_120517_6	0.603606786691223	0.0955637936054194	0.177035567527887	0.086841906715185	0.0369519454602847	0	0.611335044546173	0.789553021487945
X14_120410_6	0.424204702164785	0.189676143145883	0.319835383129968	0.053093948882858	0.0131898226765063	0	0.793419730544381	0.612232838054803
X242_120426_6	0.482560209136085	0.107589267165826	0.190928752226371	0.178644854929037	0.0402769165426822	0	0.529012677663536	0.848744677976457
X287_120430_6	0.489699288301889	0.115676448716882	0.249355337533246	0.0486479006171655	0.0966210248308175	0	0.712848539829963	0.703669083148919
X119_120418_6	0.430200382857226	0.136135424212085	0.232939971273033	0.16338893525839	0.0373352863992659	0	0.652048723602386	0.756663604828196
X170_120423_6	0.355344690405127	0.243641507040331	0.159305073332252	0.188566341682748	0.0531423875395417	0	0.59218134757505	0.806038794235451
X267_120430_6	0.475911270414082	0.0472867178591061	0.261238595779189	0.154434204865719	0.0611292110819043	0	0.657429159256474	0.752894926825704
X72_120417_6	0.489282970505026	0.111523816791397	0.116974039201672	0.263115893194439	0.0191032803074662	0	0.519474050513422	0.851867082457777
X586_120522_6	0.32785237749692	0.343427061765412	0.158431511751936	0.0809197300978001	0.0893693188879318	0	0.654174728792072	0.771131172550135
X508_120515_6	0.626090138711163	0.146460459905941	0.14773088578314	0.0500294795263835	0.0296890360733725	0	0.573665450526929	0.816929671332388
X187_120424_6	0.579309867297889	0.126348629265871	0.138147062834183	0.156194440602057	0	0	0.591321429292258	0.804894084741341
X177_120424_6	0.597518435280337	0.119809739996309	0.109010403084708	0.171920316375625	0.00174110526302181	0	0.522769307311788	0.849807512199324
X335_120501_6	0.526188701685256	0.146758558202264	0.183654099864113	0.0525592605382128	0.0908393797101544	0	0.647275523327564	0.765109728163187
X102_120418_6	0.569373734758643	0.276717932377761	0.0316944035420645	0.0945596144739335	0.0276543148475982	0	0.524971943749904	0.853709550941804
X345_120501_6	0.601423935406369	0.0942688395638318	0.167871896414998	0.0935839274483111	0.0428514011664895	0	0.586127838041419	0.807956709752739
X497_120515_6	0.449493718456781	0.179172923453741	0.304819976230116	0.0630595577434078	0.00345382411595431	0	0.721678676343013	0.693266956178005
X537_120516_6	0.308001316065419	0.271838016060436	0.149633842993089	0.171692803845411	0.0988340210356458	0	0.726552642467732	0.723577975836813
X173_120424_6	0.333870969507915	0.205232308810864	0.221579026830851	0.197973291416381	0.0413444034339882	0	0.659652801457659	0.751054031653515
X132_120419_6	0.540812706766844	0.0861286417702023	0.115089620221342	0.240776293629445	0.0171927376121661	0	0.545176959682621	0.835744872475878
X429_120507_6	0.554785497732348	0.0927642057043226	0.154362760241848	0.151423779944302	0.0466637563771797	0	0.578787984142622	0.813279809156969
X108_120418_6	0.377881824689965	0.208390219340599	0.205723584263014	0.13196290852565	0.0760414631807728	0	0.586244412173273	0.807957726290349
X65_120417_6	0.62097861333777	0.0563071148253034	0.104413984770808	0.218300287066119	0	0	0.447929916029469	0.896388600185603
X258_120426_6	0.505126573556159	0.244998020264477	0.155851647001464	0.0781931015156555	0.0158306576622451	0	0.580358671501476	0.813171619257891
